Beta,N,Mean_Acceptance_Rate,Std_Acceptance_Rate,Min_Acceptance_Rate,Max_Acceptance_Rate,Mean_Adjusted_Score,Std_Adjusted_Score,Median_Adjusted_Score,Min_Adjusted_Score,Max_Adjusted_Score,Mean_Raw_Score,Mean_Connectivity_Penalty
0.1,100,0.999397,0.0005907459759327906,0.9977,1.0,0.9985595992213717,0.0006921453776308339,0.9985308298898365,0.9966027091584907,0.9994369687820118,0.9985595992213717,0.0
1.0,100,0.994481,0.0020503606482467295,0.9877,0.9993,0.9985956643845377,0.0006771484836546308,0.9985383925364362,0.9963694402298667,0.9994369687820118,0.9985956643845377,0.0
5.0,100,0.970059,0.005158499801494635,0.9564,0.9839,0.9985201506000562,0.0006773474995122156,0.9985308298898365,0.9967941074234375,0.9994369687820118,0.9985201506000562,0.0
20.0,100,0.881991,0.010383719726260692,0.8615,0.9089,0.9985963069158399,0.0006595164611935485,0.9985459551830358,0.9969208790371012,0.9994369687820118,0.9985963069158399,0.0
50.0,100,0.7160920000000001,0.02043832644515661,0.6663,0.7614,0.9985655561375805,0.0006286736308115049,0.9986521898258411,0.9971369065197089,0.9994369687820118,0.9985655561375805,0.0
100.0,100,0.48951900000000004,0.04294720671529715,0.3769,0.5995,0.9981032894062924,0.0008605177742338377,0.9980571907631702,0.9941725420947058,0.9994369687820118,0.9981032894062924,0.0
