Beta,N,Mean_Adjusted_Score,Std_Adjusted_Score,Median_Adjusted_Score,Min_Adjusted_Score,Max_Adjusted_Score,Mean_Raw_Score,Mean_Connectivity_Penalty,Mean_Cross_Partition_Bonds
0.1,100,0.9985595992213717,0.0006921453776308339,0.9985308298898365,0.9966027091584907,0.9994369687820118,0.9985595992213717,0.0,3.01
1.0,100,0.9985956643845377,0.0006771484836546308,0.9985383925364362,0.9963694402298667,0.9994369687820118,0.9985956643845377,0.0,3.01
5.0,100,0.9985201506000562,0.0006773474995122156,0.9985308298898365,0.9967941074234375,0.9994369687820118,0.9985201506000562,0.0,3.0
20.0,100,0.9985963069158399,0.0006595164611935485,0.9985459551830358,0.9969208790371012,0.9994369687820118,0.9985963069158399,0.0,3.01
50.0,100,0.9985655561375805,0.0006286736308115049,0.9986521898258411,0.9971369065197089,0.9994369687820118,0.9985655561375805,0.0,3.0
