Lambda,Initialization,Seed,Actual k,Raw Score,Connectivity Penalty,Adjusted Score,Within Fraction,Between Fraction,Higher Fraction,Within Sum,Between Sum,Higher Sum,Prediction,Decomposition Error,N Cross Bonds
0.01,42,83,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867514,0.0001949943359546132,-1763.5485389410526,-1.8437275895673442,-0.34478482617619444,-1765.7370513567962,9.777068044058979e-12,3
0.01,43,84,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867605,0.0001949943359546132,-1763.5485389410394,-1.8437275895673502,-0.3447848261761919,-1765.737051356783,3.410605131648481e-12,3
0.01,44,85,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086454,0.00019499433595461253,-1762.0637117963615,-3.3285547342590514,-0.3447848261761933,-1765.7370513567969,1.0459189070388675e-11,3
0.01,45,86,4,0.9984389673854199,0.0,0.9984389673854199,0.9972905514299681,0.0022968319108280324,0.00041261665914709854,-1761.030736268459,-4.055780519739954,-0.6505345685899734,-1765.737051356789,2.5011104298755527e-12,3
0.01,46,87,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.002040408381588031,0.0007196020509893362,-1763.2984813413568,-3.0213853626476976,0.5828153472003176,-1765.7370513568042,1.77351466845721e-11,3
0.01,47,88,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.0020404083815879904,0.0007196020509893003,-1763.298481341354,-3.021385362647604,0.5828153472003805,-1765.7370513568012,1.4779288903810084e-11,3
0.01,48,89,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.002040408381588023,0.0007196020509893211,-1763.2984813413361,-3.021385362647646,0.5828153472003568,-1765.7370513567835,2.9558577807620168e-12,3
0.01,49,90,4,0.9979910974233658,0.0,0.9979910974233658,0.9961770459965444,0.0036281028535672813,0.00019485114983170624,-1762.7133837356976,-2.678882794914082,-0.3447848261761993,-1765.7370513567878,1.3642420526593924e-12,3
0.01,50,91,4,0.9982131233475634,0.0,0.9982131233475634,0.997010091017286,0.002406064660479172,0.0005838443221782557,-1764.1874385869055,-1.8931428108579196,0.3435300409779082,-1765.7370513567855,9.094947017729282e-13,3
0.01,51,92,4,0.9984389673854199,0.0,0.9984389673854199,0.9972905514299681,0.002296831910828008,0.0004126166591470936,-1761.030736268455,-4.055780519739902,-0.6505345685899298,-1765.7370513567848,1.5916157281026244e-12,3
0.01,52,93,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867605,0.00019499433595461174,-1763.5485389410499,-1.8437275895673315,-0.34478482617619133,-1765.7370513567935,7.048583938740194e-12,3
0.01,53,94,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086324,0.0001949943359546134,-1762.0637117963538,-3.3285547342590567,-0.3447848261761933,-1765.7370513567892,2.7284841053187847e-12,3
0.01,54,95,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879085778,0.0001949943359546119,-1762.063711796365,-3.3285547342589465,-0.3447848261761929,-1765.7370513568,1.3642420526593924e-11,3
0.01,55,96,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.002423595094586801,0.0001949943359546132,-1763.5485389410467,-1.8437275895674452,-0.34478482617619327,-1765.7370513567903,3.865352482534945e-12,3
0.01,56,97,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.00278896999597272,0.00019485114983170768,-1764.1982108803852,-1.1940556502225235,-0.3447848261762011,-1765.737051356784,2.5011104298755527e-12,3
0.01,57,98,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.002423595094586798,0.00019499433595461394,-1763.5485389410464,-1.8437275895674472,-0.34478482617619455,-1765.73705135679,3.637978807091713e-12,3
0.01,58,99,4,0.998062656952115,0.0,0.998062656952115,0.996704460876335,0.002716392151484567,0.0005791469721237367,-1759.9179958220386,-4.796434267891358,-1.0226212668600378,-1765.73705135679,3.637978807091713e-12,3
0.01,59,100,4,0.9972639195010494,0.0,0.9972639195010494,0.9949726895901331,0.004582459821757733,0.00044485058805290455,-1766.1869336568545,1.2395414578208208,-0.7896591577526246,-1765.7370513567862,2.2737367544323206e-13,3
0.01,60,101,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.002040408381588029,0.0007196020509893479,-1763.2984813413377,-3.0213853626476332,0.5828153472002764,-1765.737051356785,1.3642420526593924e-12,3
0.01,61,102,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.0020404083815880264,0.0007196020509893388,-1763.29848134134,-3.021385362647656,0.5828153472003225,-1765.7370513567873,9.094947017729282e-13,3
0.01,62,103,4,0.9981733333700721,0.0,0.9981733333700721,0.99654166107608,0.003263344587908677,0.0001949943359546212,-1762.0637117963513,-3.328554734259013,-0.3447848261762067,-1765.7370513567867,2.2737367544323206e-13,3
0.01,63,104,4,0.9976017091306376,0.0,0.9976017091306376,0.9952034182612564,0.0047965817386873945,0.0,-1769.7059343260867,3.968882969299072,0.0,-1765.7370513567876,1.1368683772161603e-12,3
0.01,64,105,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.002788969995972722,0.00019485114983170367,-1764.1982108803966,-1.1940556502224562,-0.3447848261761962,-1765.7370513567953,8.86757334228605e-12,3
0.01,65,106,4,0.9979910974233658,0.0,0.9979910974233658,0.9961770459965444,0.003628102853567314,0.00019485114983170277,-1762.713383735698,-2.6788827949140774,-0.34478482617619327,-1765.7370513567882,1.8189894035458565e-12,3
0.01,66,107,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.0020404083815880147,0.000719602050989339,-1763.2984813413452,-3.021385362647631,0.5828153472003252,-1765.7370513567926,6.139089236967266e-12,3
0.01,67,108,4,0.9984389673854199,0.0,0.9984389673854199,0.9972905514299681,0.0022968319108280593,0.0004126166591470785,-1761.0307362684584,-4.05578051974,-0.6505345685899993,-1765.7370513567885,2.0463630789890885e-12,3
0.01,68,109,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086693,0.00019499433595461597,-1762.0637117963531,-3.3285547342590167,-0.34478482617619777,-1765.7370513567885,2.0463630789890885e-12,3
0.01,69,110,4,0.9985932081167332,0.0,0.9985932081167332,0.9973814105694021,0.002423595094586725,0.0001949943359546118,-1763.5485389410533,-1.843727589567328,-0.34478482617619205,-1765.7370513567969,1.0459189070388675e-11,3
0.01,70,111,4,0.998062656952115,0.0,0.998062656952115,0.996704460876335,0.002716392151484619,0.0005791469721237303,-1759.9179958220345,-4.7964342678914385,-1.022621266860024,-1765.737051356786,4.547473508864641e-13,3
0.01,71,112,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086693,0.00019499433595461058,-1762.06371179635,-3.3285547342590407,-0.3447848261761876,-1765.7370513567853,1.1368683772161603e-12,3
0.01,72,113,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.002788969995972663,0.00019485114983170098,-1764.1982108803936,-1.19405565022246,-0.3447848261761909,-1765.7370513567923,5.9117155615240335e-12,3
0.01,73,114,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.0027889699959726725,0.00019485114983170171,-1764.198210880399,-1.1940556502224438,-0.34478482617619327,-1765.7370513567978,1.1368683772161603e-11,3
0.01,74,115,4,0.9979910974233658,0.0,0.9979910974233658,0.9961770459965444,0.003628102853567277,0.00019485114983170315,-1762.7133837356946,-2.6788827949141174,-0.34478482617619327,-1765.737051356785,1.3642420526593924e-12,3
0.01,75,116,4,0.9982131233475634,0.0,0.9982131233475634,0.997010091017286,0.0024060646604791417,0.0005838443221782552,-1764.1874385869155,-1.8931428108579065,0.3435300409778957,-1765.7370513567955,9.094947017729282e-12,3
0.01,76,117,4,0.9984389673854199,0.0,0.9984389673854199,0.9972905514299681,0.0022968319108280307,0.0004126166591470905,-1761.030736268456,-4.055780519739944,-0.6505345685899571,-1765.737051356786,4.547473508864641e-13,3
0.01,77,118,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.0020404083815879774,0.0007196020509893399,-1763.2984813413466,-3.02138536264761,0.5828153472003272,-1765.737051356794,7.503331289626658e-12,3
0.01,78,119,4,0.998062656952115,0.0,0.998062656952115,0.996704460876335,0.002716392151484578,0.000579146972123733,-1759.9179958220518,-4.796434267891414,-1.022621266860039,-1765.7370513568032,1.6825651982799172e-11,3
0.01,79,120,4,0.99843896738542,0.0,0.99843896738542,0.9972905514299683,0.002296831910828081,0.00041261665914706395,-1761.0307362684616,-4.055780519740045,-0.6505345685899897,-1765.7370513567917,5.229594535194337e-12,3
0.01,80,121,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.002040408381588051,0.0007196020509893209,-1763.2984813413436,-3.021385362647706,0.5828153472002819,-1765.737051356791,4.547473508864641e-12,3
0.01,81,122,4,0.9973461885081916,0.0,0.9973461885081916,0.9963686707068622,0.0019550356025835654,0.0016762936904977717,-1768.3520446063744,0.583841223494767,2.0311520260926663,-1765.7370513567869,4.547473508864641e-13,3
0.01,82,123,4,0.9981733333700721,0.0,0.9981733333700721,0.9965416610760801,0.0032633445879086745,0.0001949943359546269,-1762.0637117963486,-3.328554734259047,-0.3447848261762162,-1765.737051356784,2.5011104298755527e-12,3
0.01,83,124,4,0.9973461885081916,0.0,0.9973461885081916,0.9963686707068622,0.0019550356025835967,0.0016762936904977735,-1768.3520446063776,0.5838412234946979,2.031152026092681,-1765.73705135679,3.637978807091713e-12,3
0.01,84,125,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867904,0.00019499433595461012,-1763.5485389410426,-1.8437275895674317,-0.344784826176187,-1765.7370513567862,2.2737367544323206e-13,3
0.01,85,126,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879086606,0.00019499433595461386,-1762.0637117963493,-3.328554734258995,-0.34478482617619327,-1765.7370513567844,2.0463630789890885e-12,3
0.01,86,127,4,0.9980142793272911,0.0,0.9980142793272911,0.9965886834442208,0.0028511917660656123,0.0005601247896571237,-1767.225684927486,2.4818887937285687,-0.9932552230331216,-1765.7370513567907,4.320099833421409e-12,3
0.01,87,128,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.0020404083815880217,0.0007196020509893385,-1763.2984813413402,-3.0213853626476124,0.5828153472003218,-1765.7370513567876,1.1368683772161603e-12,3
0.01,88,129,4,0.9982131233475634,0.0,0.9982131233475634,0.997010091017286,0.0024060646604791387,0.0005838443221782454,-1764.1874385869094,-1.8931428108578594,0.34353004097789835,-1765.7370513567894,2.9558577807620168e-12,3
0.01,89,130,4,0.9972705781165582,0.0,0.9972705781165582,0.9950627970579476,0.0044155621171458985,0.0005216408248501354,-1769.4558767263852,2.7912251962187486,0.927600173376514,-1765.73705135679,3.637978807091713e-12,3
0.01,90,131,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.003263344587908651,0.00019499433595461486,-1762.0637117963506,-3.3285547342590247,-0.3447848261761953,-1765.737051356786,4.547473508864641e-13,3
0.01,91,132,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.0020404083815880165,0.0007196020509893398,-1763.29848134134,-3.021385362647637,0.5828153472003191,-1765.7370513567873,9.094947017729282e-13,3
0.01,92,133,4,0.998062656952115,0.0,0.998062656952115,0.996704460876335,0.0027163921514845937,0.0005791469721237399,-1759.9179958220316,-4.796434267891386,-1.0226212668600394,-1765.737051356783,3.410605131648481e-12,3
0.01,93,134,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867674,0.00019499433595461272,-1763.5485389410494,-1.8437275895673977,-0.34478482617619294,-1765.737051356793,6.59383658785373e-12,3
0.01,94,135,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.0027889699959726855,0.00019485114983170234,-1764.1982108803934,-1.1940556502224813,-0.34478482617619327,-1765.737051356792,5.6843418860808015e-12,3
0.01,95,136,4,0.9976122706827555,0.0,0.9976122706827555,0.9959375076551481,0.003349526055139505,0.0007129662896558257,-1760.995460602285,-5.33613931337105,0.5945485588688637,-1765.737051356787,6.821210263296962e-13,3
0.01,96,137,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541392,0.0027889699959726343,0.0001948511498317034,-1764.1982108803888,-1.1940556502224708,-0.3447848261761942,-1765.7370513567876,1.1368683772161603e-12,3
0.01,97,138,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.0032633445879085912,0.00019499433595461708,-1762.0637117963522,-3.3285547342590673,-0.34478482617619954,-1765.7370513567876,1.1368683772161603e-12,3
0.01,98,139,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.002423595094586776,0.00019499433595461955,-1763.5485389410521,-1.843727589567409,-0.34478482617620554,-1765.7370513567957,9.322320693172514e-12,3
0.01,99,140,4,0.9982131233475634,0.0,0.9982131233475634,0.997010091017286,0.0024060646604791565,0.0005838443221782201,-1764.1874385869135,-1.8931428108578925,0.343530040977857,-1765.7370513567935,7.048583938740194e-12,3
0.01,100,141,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.0027889699959726777,0.00019485114983170234,-1764.1982108803934,-1.1940556502224737,-0.34478482617619327,-1765.737051356792,5.6843418860808015e-12,3
0.1,1,100042,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.0027889699959726855,0.000194851149831707,-1764.198210880387,-1.194055650222477,-0.34478482617620027,-1765.7370513567857,6.821210263296962e-13,3
0.1,2,100043,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.003263344587908648,0.00019499433595461326,-1762.0637117963504,-3.328554734259005,-0.34478482617619244,-1765.7370513567857,6.821210263296962e-13,3
0.1,3,100044,4,0.9984106638521631,0.0,0.9984106638521631,0.9970161788541391,0.00278896999597268,0.0001948511498317148,-1764.19821088039,-1.1940556502224664,-0.34478482617621464,-1765.7370513567887,2.2737367544323206e-12,3
0.1,4,100045,4,0.9981733333700721,0.0,0.9981733333700721,0.99654166107608,0.0032633445879087022,0.00019499433595461353,-1762.0637117963518,-3.328554734258935,-0.3447848261761932,-1765.7370513567869,4.547473508864641e-13,3
0.1,5,100046,4,0.9970727993364457,0.0,0.9970727993364457,0.9943331495142113,0.005479299644393662,0.0001875508413386734,-1765.7306063809115,0.3266066386226263,-0.3330516145076513,-1765.7370513567964,1.000444171950221e-11,3
0.1,6,100047,4,0.9979910974233658,0.0,0.9979910974233658,0.9961770459965444,0.0036281028535672536,0.000194851149831702,-1762.7133837356962,-2.6788827949140614,-0.34478482617619155,-1765.7370513567864,0.0,3
0.1,7,100048,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.002423595094586761,0.00019499433595462535,-1763.5485389410496,-1.8437275895673293,-0.3447848261762153,-1765.7370513567932,6.821210263296962e-12,3
0.1,8,100049,4,0.9976295276149433,0.0,0.9976295276149433,0.9966726516963573,0.0019137518370965362,0.001413596466489632,-1764.851404593197,-3.3887632132717593,2.503116449684886,-1765.7370513567837,2.7284841053187847e-12,3
0.1,9,100050,4,0.9976295276149433,0.0,0.9976295276149433,0.9966726516963573,0.0019137518370965392,0.0014135964664896315,-1764.8514045932009,-3.388763213271772,2.5031164496848906,-1765.7370513567876,1.1368683772161603e-12,3
0.1,10,100051,4,0.9982131233475634,0.0,0.9982131233475634,0.997010091017286,0.002406064660479165,0.0005838443221782643,-1764.187438586906,-1.8931428108579071,0.3435300409779216,-1765.737051356786,4.547473508864641e-13,3
0.1,11,100052,4,0.9976295276149432,0.0,0.9976295276149432,0.9966726516963572,0.0019137518370965394,0.0014135964664896215,-1764.851404593203,-3.388763213271777,2.5031164496848763,-1765.7370513567898,3.410605131648481e-12,3
0.1,12,100053,4,0.9984106638521629,0.0,0.9984106638521629,0.9970161788541388,0.002788969995972801,0.0001948511498316984,-1764.198210880387,-1.194055650222645,-0.3447848261761851,-1765.737051356786,4.547473508864641e-13,3
0.1,13,100054,4,0.9979880813888901,0.0,0.9979880813888901,0.9965228227924421,0.002930517192820265,0.0005466600146809975,-1762.1082010487148,-4.595485565219663,0.9666352571389419,-1765.7370513567955,9.094947017729282e-12,3
0.1,14,100055,4,0.998062656952115,0.0,0.998062656952115,0.9967044608763349,0.002716392151484593,0.0005791469721237403,-1759.9179958220486,-4.796434267891431,-1.0226212668600503,-1765.7370513568003,1.3869794202037156e-11,3
0.1,15,100056,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.0024235950945867457,0.0001949943359546013,-1763.5485389410399,-1.8437275895673602,-0.3447848261761709,-1765.7370513567835,2.9558577807620168e-12,3
0.1,16,100057,4,0.998062656952115,0.0,0.998062656952115,0.9967044608763349,0.002716392151484607,0.0005791469721237394,-1759.9179958220402,-4.796434267891434,-1.0226212668600436,-1765.7370513567919,5.4569682106375694e-12,3
0.1,17,100058,4,0.9982131233475634,0.0,0.9982131233475634,0.997010091017286,0.0024060646604791716,0.0005838443221782431,-1764.1874385869035,-1.8931428108579038,0.3435300409779304,-1765.7370513567835,2.9558577807620168e-12,3
0.1,18,100059,4,0.9976295276149432,0.0,0.9976295276149432,0.9966726516963572,0.0019137518370965767,0.001413596466489634,-1764.8514045931965,-3.388763213271831,2.5031164496848897,-1765.7370513567835,2.9558577807620168e-12,3
0.1,19,100060,4,0.9982601937581977,0.0,0.9982601937581977,0.997239989567366,0.0020404083815879805,0.0007196020509893323,-1763.298481341348,-3.0213853626476497,0.582815347200328,-1765.7370513567953,8.86757334228605e-12,3
0.1,20,100061,4,0.9981733333700723,0.0,0.9981733333700723,0.9965416610760802,0.003263344587908657,0.0001949943359546159,-1762.063711796355,-3.328554734259039,-0.344784826176198,-1765.7370513567903,3.865352482534945e-12,3
0.1,21,100062,4,0.9971842089625977,0.0,0.9971842089625977,0.9943684179251768,0.005631582074766953,0.0,-1768.2211071813954,2.4840558246074003,0.0,-1765.737051356788,1.5916157281026244e-12,3
0.1,22,100063,4,0.9979750360857551,0.0,0.9979750360857551,0.996129365852331,0.003691340466773131,0.00017929368083946924,-1765.0652972939222,-0.35405932870841417,-0.31769473416041527,-1765.737051356791,4.547473508864641e-12,3
0.1,23,100064,4,0.9985932081167331,0.0,0.9985932081167331,0.997381410569402,0.002423595094586798,0.0001949943359546117,-1763.548538941046,-1.8437275895672929,-0.34478482617619044,-1765.7370513567896,3.183231456205249e-12,3
