Beta,Initialization,Seed,Acceptance Rate,Raw Score,Connectivity Penalty,Adjusted Score,Cross-Partition Bonds,Actual k
1.0,13,54,0.9942,0.9979803040190321,0.0,0.9979803040190321,3,4
1.0,14,55,0.9949,0.9987584244686465,0.0,0.9987584244686465,3,4
1.0,15,56,0.9944,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,16,57,0.9939,0.9975156753630867,0.0,0.9975156753630867,4,4
1.0,17,58,0.9949,0.9979803040190319,0.0,0.9979803040190319,3,4
1.0,18,59,0.9927,0.9977385044407922,0.0,0.9977385044407922,3,4
1.0,19,60,0.9959,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,20,61,0.9941,0.9985308298898365,0.0,0.9985308298898365,3,4
1.0,21,62,0.9955,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,22,63,0.9966,0.9985308298898365,0.0,0.9985308298898365,3,4
1.0,23,64,0.9943,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,24,65,0.9885,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,25,66,0.9954,0.9985308298898365,0.0,0.9985308298898365,3,4
1.0,26,67,0.9945,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,27,68,0.991,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,28,69,0.9947,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,29,70,0.9946,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,30,71,0.9939,0.9979194527921237,0.0,0.9979194527921237,3,4
1.0,31,72,0.9959,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,32,73,0.9956,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,33,74,0.9942,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,34,75,0.9946,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,35,76,0.9965,0.9979803040190321,0.0,0.9979803040190321,3,4
1.0,36,77,0.9946,0.9979803040190321,0.0,0.9979803040190321,3,4
1.0,37,78,0.9942,0.9980571907631702,0.0,0.9980571907631702,3,4
1.0,38,79,0.9948,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,39,80,0.9961,0.9977806774175231,0.0,0.9977806774175231,3,4
1.0,40,81,0.9971,0.9985308298898365,0.0,0.9985308298898365,3,4
1.0,41,82,0.9952,0.9976303083911562,0.0,0.9976303083911562,3,4
1.0,42,83,0.9965,0.9979194527921237,0.0,0.9979194527921237,3,4
1.0,43,84,0.9946,0.9979803040190319,0.0,0.9979803040190319,3,4
1.0,44,85,0.9932,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,45,86,0.993,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,46,87,0.9986,0.9980571907631702,0.0,0.9980571907631702,3,4
1.0,47,88,0.9931,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,48,89,0.9927,0.998027113231188,0.0,0.998027113231188,3,4
1.0,49,90,0.9949,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,50,91,0.9922,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,51,92,0.9957,0.9985459551830359,0.0,0.9985459551830359,3,4
1.0,52,93,0.9959,0.9987584244686465,0.0,0.9987584244686465,3,4
1.0,53,94,0.9929,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,54,95,0.9973,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,55,96,0.9915,0.9987584244686465,0.0,0.9987584244686465,3,4
1.0,56,97,0.9943,0.9985308298898365,0.0,0.9985308298898365,3,4
1.0,57,98,0.9956,0.9987584244686465,0.0,0.9987584244686465,3,4
1.0,58,99,0.9964,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,59,100,0.9993,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,60,101,0.9889,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,61,102,0.9921,0.9987584244686465,0.0,0.9987584244686465,3,4
1.0,62,103,0.9956,0.9977472393177109,0.0,0.9977472393177109,3,4
1.0,63,104,0.9951,0.9982562434698181,0.0,0.9982562434698181,3,4
1.0,64,105,0.9935,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,65,106,0.9949,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,66,107,0.9924,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,67,108,0.9925,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,68,109,0.9964,0.9980571907631703,0.0,0.9980571907631703,3,4
1.0,69,110,0.993,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,70,111,0.9992,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,71,112,0.9946,0.9987584244686465,0.0,0.9987584244686465,3,4
1.0,72,113,0.9956,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,73,114,0.9925,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,74,115,0.9946,0.9977806774175231,0.0,0.9977806774175231,3,4
1.0,75,116,0.9929,0.9980571907631702,0.0,0.9980571907631702,3,4
1.0,76,117,0.9935,0.9974646417553484,0.0,0.9974646417553484,3,4
1.0,77,118,0.9993,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,78,119,0.9964,0.9973669303976719,0.0,0.9973669303976719,3,4
1.0,79,120,0.9939,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,80,121,0.9948,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,81,122,0.9969,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,82,123,0.9961,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,83,124,0.9906,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,84,125,0.9942,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,85,126,0.9948,0.9979978148229751,0.0,0.9979978148229751,3,4
1.0,86,127,0.9945,0.9982562434698181,0.0,0.9982562434698181,3,4
1.0,87,128,0.9942,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,88,129,0.9956,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,89,130,0.9921,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,90,131,0.9944,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,91,132,0.9954,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,92,133,0.9956,0.9974646417553484,0.0,0.9974646417553484,3,4
1.0,93,134,0.9921,0.9985308298898365,0.0,0.9985308298898365,3,4
1.0,94,135,0.9935,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,95,136,0.9928,0.9977746191664975,0.0,0.9977746191664975,3,4
1.0,96,137,0.9952,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,97,138,0.9916,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,98,139,0.994,0.9987584244686464,0.0,0.9987584244686464,3,4
1.0,99,140,0.9877,0.9979803040190319,0.0,0.9979803040190319,3,4
1.0,100,141,0.993,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,1,42,0.9632,0.9977806774175231,0.0,0.9977806774175231,3,4
5.0,2,43,0.9628,0.9974646417553484,0.0,0.9974646417553484,3,4
5.0,3,44,0.9673,0.9977806774175231,0.0,0.9977806774175231,3,4
5.0,4,45,0.962,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,5,46,0.9708,0.9977086599291826,0.0,0.9977086599291826,3,4
5.0,6,47,0.973,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,7,48,0.9699,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,8,49,0.9712,0.9980571907631702,0.0,0.9980571907631702,3,4
5.0,9,50,0.9705,0.9979803040190321,0.0,0.9979803040190321,3,4
5.0,10,51,0.9605,0.9977806774175231,0.0,0.9977806774175231,3,4
5.0,11,52,0.9695,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,12,53,0.96,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,13,54,0.967,0.9973775183227614,0.0,0.9973775183227614,3,4
5.0,14,55,0.9758,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,15,56,0.9735,0.9977086599291826,0.0,0.9977086599291826,3,4
5.0,16,57,0.9726,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,17,58,0.9656,0.9977086599291826,0.0,0.9977086599291826,3,4
5.0,18,59,0.9676,0.9982562434698181,0.0,0.9982562434698181,3,4
5.0,19,60,0.9812,0.9987584244686465,0.0,0.9987584244686465,3,4
5.0,20,61,0.9688,0.9974288825176659,0.0,0.9974288825176659,3,4
5.0,21,62,0.9785,0.9979803040190321,0.0,0.9979803040190321,3,4
5.0,22,63,0.9787,0.9977806774175231,0.0,0.9977806774175231,3,4
5.0,23,64,0.97,0.9979803040190321,0.0,0.9979803040190321,3,4
5.0,24,65,0.9728,0.9982562434698181,0.0,0.9982562434698181,3,4
5.0,25,66,0.966,0.9979803040190319,0.0,0.9979803040190319,3,4
5.0,26,67,0.9684,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,27,68,0.9631,0.9982562434698182,0.0,0.9982562434698182,3,4
5.0,28,69,0.9635,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,29,70,0.9719,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,30,71,0.9745,0.9979978148229751,0.0,0.9979978148229751,3,4
5.0,31,72,0.9695,0.9980571907631702,0.0,0.9980571907631702,3,4
5.0,32,73,0.9647,0.9987584244686465,0.0,0.9987584244686465,3,4
5.0,33,74,0.9652,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,34,75,0.9624,0.9982562434698182,0.0,0.9982562434698182,3,4
5.0,35,76,0.9803,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,36,77,0.9701,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,37,78,0.9682,0.9980571907631702,0.0,0.9980571907631702,3,4
5.0,38,79,0.97,0.9982562434698182,0.0,0.9982562434698182,3,4
5.0,39,80,0.9656,0.9982562434698182,0.0,0.9982562434698182,3,4
5.0,40,81,0.9801,0.9982562434698182,0.0,0.9982562434698182,3,4
5.0,41,82,0.967,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,42,83,0.9722,0.9985459551830359,0.0,0.9985459551830359,3,4
5.0,43,84,0.9651,0.9982562434698182,0.0,0.9982562434698182,3,4
5.0,44,85,0.9668,0.9977086599291826,0.0,0.9977086599291826,3,4
5.0,45,86,0.9691,0.9987584244686465,0.0,0.9987584244686465,3,4
5.0,46,87,0.9692,0.9985308298898365,0.0,0.9985308298898365,3,4
5.0,47,88,0.9732,0.9974646417553484,0.0,0.9974646417553484,3,4
5.0,48,89,0.9729,0.9979803040190321,0.0,0.9979803040190321,3,4
5.0,49,90,0.9731,0.9985308298898365,0.0,0.9985308298898365,3,4
5.0,50,91,0.9665,0.9982562434698182,0.0,0.9982562434698182,3,4
5.0,51,92,0.9782,0.9980571907631702,0.0,0.9980571907631702,3,4
5.0,52,93,0.9764,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,53,94,0.9713,0.9977385044407922,0.0,0.9977385044407922,3,4
5.0,54,95,0.9839,0.9977093636168347,0.0,0.9977093636168347,3,4
5.0,55,96,0.9661,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,56,97,0.965,0.9977413849507952,0.0,0.9977413849507952,3,4
5.0,57,98,0.9701,0.9980571907631703,0.0,0.9980571907631703,3,4
5.0,58,99,0.9769,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,59,100,0.9789,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,60,101,0.9674,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,61,102,0.9735,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,62,103,0.9707,0.9979803040190319,0.0,0.9979803040190319,3,4
5.0,63,104,0.9738,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,64,105,0.9695,0.9987584244686464,0.0,0.9987584244686464,3,4
5.0,65,106,0.9673,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,66,107,0.967,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,67,108,0.9749,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,68,109,0.9809,0.9977385044407922,0.0,0.9977385044407922,3,4
5.0,69,110,0.9691,0.9987584244686464,0.0,0.9987584244686464,3,4
5.0,70,111,0.98,0.9967941074234375,0.0,0.9967941074234375,3,4
5.0,71,112,0.9564,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,72,113,0.9696,0.9985308298898365,0.0,0.9985308298898365,3,4
5.0,73,114,0.9685,0.9982562434698181,0.0,0.9982562434698181,3,4
5.0,74,115,0.9731,0.9979803040190321,0.0,0.9979803040190321,3,4
5.0,75,116,0.9679,0.9985459551830359,0.0,0.9985459551830359,3,4
5.0,76,117,0.9684,0.9976303083911562,0.0,0.9976303083911562,3,4
5.0,77,118,0.9704,0.9979803040190321,0.0,0.9979803040190321,3,4
5.0,78,119,0.9744,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,79,120,0.9665,0.9980571907631702,0.0,0.9980571907631702,3,4
5.0,80,121,0.9652,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,81,122,0.963,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,82,123,0.9759,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,83,124,0.9658,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,84,125,0.9755,0.9982562434698181,0.0,0.9982562434698181,3,4
5.0,85,126,0.9686,0.9977746191664975,0.0,0.9977746191664975,3,4
5.0,86,127,0.9614,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,87,128,0.9726,0.9973643568900364,0.0,0.9973643568900364,3,4
5.0,88,129,0.9764,0.9987584244686464,0.0,0.9987584244686464,3,4
5.0,89,130,0.9701,0.9982562434698182,0.0,0.9982562434698182,3,4
5.0,90,131,0.9683,0.9987584244686465,0.0,0.9987584244686465,3,4
5.0,91,132,0.9695,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,92,133,0.969,0.9987584244686465,0.0,0.9987584244686465,3,4
5.0,93,134,0.9675,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,94,135,0.966,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,95,136,0.9689,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,96,137,0.9725,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,97,138,0.9711,0.9985308298898365,0.0,0.9985308298898365,3,4
5.0,98,139,0.9675,0.9987584244686465,0.0,0.9987584244686465,3,4
5.0,99,140,0.9735,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,100,141,0.9701,0.9980571907631702,0.0,0.9980571907631702,3,4
20.0,1,42,0.888,0.9987584244686465,0.0,0.9987584244686465,3,4
20.0,2,43,0.8862,0.9977806774175231,0.0,0.9977806774175231,3,4
20.0,3,44,0.8622,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,4,45,0.864,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,5,46,0.8869,0.9989220824677357,0.0,0.9989220824677357,3,4
20.0,6,47,0.8778,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,7,48,0.8738,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,8,49,0.8942,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,9,50,0.9068,0.9987584244686465,0.0,0.9987584244686465,3,4
20.0,10,51,0.8652,0.9971529909192425,0.0,0.9971529909192425,3,4
20.0,11,52,0.8785,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,12,53,0.8807,0.9977746191664975,0.0,0.9977746191664975,3,4
20.0,13,54,0.8739,0.9977806774175231,0.0,0.9977806774175231,3,4
20.0,14,55,0.8719,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,15,56,0.8873,0.9980571907631702,0.0,0.9980571907631702,3,4
20.0,16,57,0.8851,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,17,58,0.8758,0.9989220824677357,0.0,0.9989220824677357,3,4
20.0,18,59,0.8886,0.9977086599291826,0.0,0.9977086599291826,3,4
20.0,19,60,0.8871,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,20,61,0.8755,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,21,62,0.8878,0.9980571907631702,0.0,0.9980571907631702,3,4
20.0,22,63,0.8841,0.9979803040190321,0.0,0.9979803040190321,3,4
20.0,23,64,0.8844,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,24,65,0.892,0.9977413849507952,0.0,0.9977413849507952,3,4
20.0,25,66,0.8779,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,26,67,0.8891,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,27,68,0.895,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,28,69,0.8888,0.9987584244686465,0.0,0.9987584244686465,3,4
20.0,29,70,0.8841,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,30,71,0.8693,0.9989220824677357,0.0,0.9989220824677357,3,4
20.0,31,72,0.8837,0.9987584244686464,0.0,0.9987584244686464,3,4
20.0,32,73,0.8652,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,33,74,0.8924,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,34,75,0.8854,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,35,76,0.8731,0.9979803040190321,0.0,0.9979803040190321,3,4
20.0,36,77,0.8795,0.9987584244686465,0.0,0.9987584244686465,3,4
20.0,37,78,0.8703,0.9987584244686464,0.0,0.9987584244686464,3,4
20.0,38,79,0.8629,0.9977086599291826,0.0,0.9977086599291826,3,4
20.0,39,80,0.8901,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,40,81,0.8868,0.9985459551830358,0.0,0.9985459551830358,3,4
20.0,41,82,0.8746,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,42,83,0.8837,0.9977806774175232,0.0,0.9977806774175232,3,4
20.0,43,84,0.8911,0.9985308298898365,0.0,0.9985308298898365,3,4
20.0,44,85,0.8744,0.9985459551830358,0.0,0.9985459551830358,3,4
20.0,45,86,0.8885,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,46,87,0.8775,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,47,88,0.8929,0.9989220824677357,0.0,0.9989220824677357,3,4
20.0,48,89,0.8872,0.9987584244686465,0.0,0.9987584244686465,3,4
20.0,49,90,0.8627,0.9985308298898365,0.0,0.9985308298898365,3,4
20.0,50,91,0.8892,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,51,92,0.8884,0.9987584244686465,0.0,0.9987584244686465,3,4
20.0,52,93,0.9011,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,53,94,0.8673,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,54,95,0.891,0.9979803040190321,0.0,0.9979803040190321,3,4
20.0,55,96,0.8804,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,56,97,0.8677,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,57,98,0.8853,0.9987584244686465,0.0,0.9987584244686465,3,4
