Beta,Initialization,Seed,Raw Score,Connectivity Penalty,Adjusted Score,Cross-Partition Bonds,Actual k
0.1,50,91,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,51,92,0.9980571907631702,0.0,0.9980571907631702,3,4
0.1,52,93,0.9987584244686465,0.0,0.9987584244686465,3,4
0.1,53,94,0.9977806774175231,0.0,0.9977806774175231,3,4
0.1,54,95,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,55,96,0.9982562434698181,0.0,0.9982562434698181,3,4
0.1,56,97,0.9985308298898365,0.0,0.9985308298898365,3,4
0.1,57,98,0.9982562434698182,0.0,0.9982562434698182,3,4
0.1,58,99,0.9977086599291826,0.0,0.9977086599291826,3,4
0.1,59,100,0.9982562434698182,0.0,0.9982562434698182,3,4
0.1,60,101,0.9977746191664975,0.0,0.9977746191664975,3,4
0.1,61,102,0.9982562434698182,0.0,0.9982562434698182,3,4
0.1,62,103,0.9982562434698182,0.0,0.9982562434698182,3,4
0.1,63,104,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,64,105,0.998027113231188,0.0,0.998027113231188,3,4
0.1,65,106,0.9982562434698182,0.0,0.9982562434698182,3,4
0.1,66,107,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,67,108,0.9982562434698182,0.0,0.9982562434698182,3,4
0.1,68,109,0.9987584244686465,0.0,0.9987584244686465,3,4
0.1,69,110,0.9989220824677357,0.0,0.9989220824677357,3,4
0.1,70,111,0.9966027091584907,0.0,0.9966027091584907,3,4
0.1,71,112,0.9989220824677357,0.0,0.9989220824677357,3,4
0.1,72,113,0.9973501312285974,0.0,0.9973501312285974,3,4
0.1,73,114,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,74,115,0.9987584244686465,0.0,0.9987584244686465,3,4
0.1,75,116,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,76,117,0.9987584244686465,0.0,0.9987584244686465,3,4
0.1,77,118,0.9977086599291823,0.0,0.9977086599291823,3,4
0.1,78,119,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,79,120,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,80,121,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,81,122,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,82,123,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,83,124,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,84,125,0.9982562434698182,0.0,0.9982562434698182,3,4
0.1,85,126,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,86,127,0.9979803040190321,0.0,0.9979803040190321,3,4
0.1,87,128,0.998027113231188,0.0,0.998027113231188,3,4
0.1,88,129,0.9985459551830358,0.0,0.9985459551830358,3,4
0.1,89,130,0.9987584244686465,0.0,0.9987584244686465,3,4
0.1,90,131,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,91,132,0.9980571907631702,0.0,0.9980571907631702,3,4
0.1,92,133,0.9977385044407922,0.0,0.9977385044407922,3,4
0.1,93,134,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,94,135,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,95,136,0.9982562434698182,0.0,0.9982562434698182,3,4
0.1,96,137,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,97,138,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,98,139,0.9976303083911562,0.0,0.9976303083911562,3,4
0.1,99,140,0.9994369687820118,0.0,0.9994369687820118,3,4
0.1,100,141,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,1,42,0.9980571907631702,0.0,0.9980571907631702,3,4
1.0,2,43,0.9987584244686465,0.0,0.9987584244686465,3,4
1.0,3,44,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,4,45,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,5,46,0.9977385044407922,0.0,0.9977385044407922,3,4
1.0,6,47,0.9977806774175232,0.0,0.9977806774175232,3,4
1.0,7,48,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,8,49,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,9,50,0.9977472393177109,0.0,0.9977472393177109,3,4
1.0,10,51,0.998027113231188,0.0,0.998027113231188,3,4
1.0,11,52,0.9963694402298667,0.0,0.9963694402298667,3,4
1.0,12,53,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,13,54,0.9979803040190321,0.0,0.9979803040190321,3,4
1.0,14,55,0.9987584244686465,0.0,0.9987584244686465,3,4
1.0,15,56,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,16,57,0.9975156753630867,0.0,0.9975156753630867,4,4
1.0,17,58,0.9979803040190319,0.0,0.9979803040190319,3,4
1.0,18,59,0.9977385044407922,0.0,0.9977385044407922,3,4
1.0,19,60,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,20,61,0.9985308298898365,0.0,0.9985308298898365,3,4
1.0,21,62,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,22,63,0.9985308298898365,0.0,0.9985308298898365,3,4
1.0,23,64,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,24,65,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,25,66,0.9985308298898365,0.0,0.9985308298898365,3,4
1.0,26,67,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,27,68,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,28,69,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,29,70,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,30,71,0.9979194527921237,0.0,0.9979194527921237,3,4
1.0,31,72,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,32,73,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,33,74,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,34,75,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,35,76,0.9979803040190321,0.0,0.9979803040190321,3,4
1.0,36,77,0.9979803040190321,0.0,0.9979803040190321,3,4
1.0,37,78,0.9980571907631702,0.0,0.9980571907631702,3,4
1.0,38,79,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,39,80,0.9977806774175231,0.0,0.9977806774175231,3,4
1.0,40,81,0.9985308298898365,0.0,0.9985308298898365,3,4
1.0,41,82,0.9976303083911562,0.0,0.9976303083911562,3,4
1.0,42,83,0.9979194527921237,0.0,0.9979194527921237,3,4
1.0,43,84,0.9979803040190319,0.0,0.9979803040190319,3,4
1.0,44,85,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,45,86,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,46,87,0.9980571907631702,0.0,0.9980571907631702,3,4
1.0,47,88,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,48,89,0.998027113231188,0.0,0.998027113231188,3,4
1.0,49,90,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,50,91,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,51,92,0.9985459551830359,0.0,0.9985459551830359,3,4
1.0,52,93,0.9987584244686465,0.0,0.9987584244686465,3,4
1.0,53,94,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,54,95,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,55,96,0.9987584244686465,0.0,0.9987584244686465,3,4
1.0,56,97,0.9985308298898365,0.0,0.9985308298898365,3,4
1.0,57,98,0.9987584244686465,0.0,0.9987584244686465,3,4
1.0,58,99,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,59,100,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,60,101,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,61,102,0.9987584244686465,0.0,0.9987584244686465,3,4
1.0,62,103,0.9977472393177109,0.0,0.9977472393177109,3,4
1.0,63,104,0.9982562434698181,0.0,0.9982562434698181,3,4
1.0,64,105,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,65,106,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,66,107,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,67,108,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,68,109,0.9980571907631703,0.0,0.9980571907631703,3,4
1.0,69,110,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,70,111,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,71,112,0.9987584244686465,0.0,0.9987584244686465,3,4
1.0,72,113,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,73,114,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,74,115,0.9977806774175231,0.0,0.9977806774175231,3,4
1.0,75,116,0.9980571907631702,0.0,0.9980571907631702,3,4
1.0,76,117,0.9974646417553484,0.0,0.9974646417553484,3,4
1.0,77,118,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,78,119,0.9973669303976719,0.0,0.9973669303976719,3,4
1.0,79,120,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,80,121,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,81,122,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,82,123,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,83,124,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,84,125,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,85,126,0.9979978148229751,0.0,0.9979978148229751,3,4
1.0,86,127,0.9982562434698181,0.0,0.9982562434698181,3,4
1.0,87,128,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,88,129,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,89,130,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,90,131,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,91,132,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,92,133,0.9974646417553484,0.0,0.9974646417553484,3,4
1.0,93,134,0.9985308298898365,0.0,0.9985308298898365,3,4
1.0,94,135,0.9989220824677357,0.0,0.9989220824677357,3,4
1.0,95,136,0.9977746191664975,0.0,0.9977746191664975,3,4
1.0,96,137,0.9994369687820118,0.0,0.9994369687820118,3,4
1.0,97,138,0.9982562434698182,0.0,0.9982562434698182,3,4
1.0,98,139,0.9987584244686464,0.0,0.9987584244686464,3,4
1.0,99,140,0.9979803040190319,0.0,0.9979803040190319,3,4
1.0,100,141,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,1,42,0.9977806774175231,0.0,0.9977806774175231,3,4
5.0,2,43,0.9974646417553484,0.0,0.9974646417553484,3,4
5.0,3,44,0.9977806774175231,0.0,0.9977806774175231,3,4
5.0,4,45,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,5,46,0.9977086599291826,0.0,0.9977086599291826,3,4
5.0,6,47,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,7,48,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,8,49,0.9980571907631702,0.0,0.9980571907631702,3,4
5.0,9,50,0.9979803040190321,0.0,0.9979803040190321,3,4
5.0,10,51,0.9977806774175231,0.0,0.9977806774175231,3,4
5.0,11,52,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,12,53,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,13,54,0.9973775183227614,0.0,0.9973775183227614,3,4
5.0,14,55,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,15,56,0.9977086599291826,0.0,0.9977086599291826,3,4
5.0,16,57,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,17,58,0.9977086599291826,0.0,0.9977086599291826,3,4
5.0,18,59,0.9982562434698181,0.0,0.9982562434698181,3,4
5.0,19,60,0.9987584244686465,0.0,0.9987584244686465,3,4
5.0,20,61,0.9974288825176659,0.0,0.9974288825176659,3,4
5.0,21,62,0.9979803040190321,0.0,0.9979803040190321,3,4
5.0,22,63,0.9977806774175231,0.0,0.9977806774175231,3,4
5.0,23,64,0.9979803040190321,0.0,0.9979803040190321,3,4
5.0,24,65,0.9982562434698181,0.0,0.9982562434698181,3,4
5.0,25,66,0.9979803040190319,0.0,0.9979803040190319,3,4
5.0,26,67,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,27,68,0.9982562434698182,0.0,0.9982562434698182,3,4
5.0,28,69,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,29,70,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,30,71,0.9979978148229751,0.0,0.9979978148229751,3,4
5.0,31,72,0.9980571907631702,0.0,0.9980571907631702,3,4
5.0,32,73,0.9987584244686465,0.0,0.9987584244686465,3,4
5.0,33,74,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,34,75,0.9982562434698182,0.0,0.9982562434698182,3,4
5.0,35,76,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,36,77,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,37,78,0.9980571907631702,0.0,0.9980571907631702,3,4
5.0,38,79,0.9982562434698182,0.0,0.9982562434698182,3,4
5.0,39,80,0.9982562434698182,0.0,0.9982562434698182,3,4
5.0,40,81,0.9982562434698182,0.0,0.9982562434698182,3,4
5.0,41,82,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,42,83,0.9985459551830359,0.0,0.9985459551830359,3,4
5.0,43,84,0.9982562434698182,0.0,0.9982562434698182,3,4
5.0,44,85,0.9977086599291826,0.0,0.9977086599291826,3,4
5.0,45,86,0.9987584244686465,0.0,0.9987584244686465,3,4
5.0,46,87,0.9985308298898365,0.0,0.9985308298898365,3,4
5.0,47,88,0.9974646417553484,0.0,0.9974646417553484,3,4
5.0,48,89,0.9979803040190321,0.0,0.9979803040190321,3,4
5.0,49,90,0.9985308298898365,0.0,0.9985308298898365,3,4
5.0,50,91,0.9982562434698182,0.0,0.9982562434698182,3,4
5.0,51,92,0.9980571907631702,0.0,0.9980571907631702,3,4
5.0,52,93,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,53,94,0.9977385044407922,0.0,0.9977385044407922,3,4
5.0,54,95,0.9977093636168347,0.0,0.9977093636168347,3,4
5.0,55,96,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,56,97,0.9977413849507952,0.0,0.9977413849507952,3,4
5.0,57,98,0.9980571907631703,0.0,0.9980571907631703,3,4
5.0,58,99,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,59,100,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,60,101,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,61,102,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,62,103,0.9979803040190319,0.0,0.9979803040190319,3,4
5.0,63,104,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,64,105,0.9987584244686464,0.0,0.9987584244686464,3,4
5.0,65,106,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,66,107,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,67,108,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,68,109,0.9977385044407922,0.0,0.9977385044407922,3,4
5.0,69,110,0.9987584244686464,0.0,0.9987584244686464,3,4
5.0,70,111,0.9967941074234375,0.0,0.9967941074234375,3,4
5.0,71,112,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,72,113,0.9985308298898365,0.0,0.9985308298898365,3,4
5.0,73,114,0.9982562434698181,0.0,0.9982562434698181,3,4
5.0,74,115,0.9979803040190321,0.0,0.9979803040190321,3,4
5.0,75,116,0.9985459551830359,0.0,0.9985459551830359,3,4
5.0,76,117,0.9976303083911562,0.0,0.9976303083911562,3,4
5.0,77,118,0.9979803040190321,0.0,0.9979803040190321,3,4
5.0,78,119,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,79,120,0.9980571907631702,0.0,0.9980571907631702,3,4
5.0,80,121,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,81,122,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,82,123,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,83,124,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,84,125,0.9982562434698181,0.0,0.9982562434698181,3,4
5.0,85,126,0.9977746191664975,0.0,0.9977746191664975,3,4
5.0,86,127,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,87,128,0.9973643568900364,0.0,0.9973643568900364,3,4
5.0,88,129,0.9987584244686464,0.0,0.9987584244686464,3,4
5.0,89,130,0.9982562434698182,0.0,0.9982562434698182,3,4
5.0,90,131,0.9987584244686465,0.0,0.9987584244686465,3,4
5.0,91,132,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,92,133,0.9987584244686465,0.0,0.9987584244686465,3,4
5.0,93,134,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,94,135,0.9989220824677357,0.0,0.9989220824677357,3,4
5.0,95,136,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,96,137,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,97,138,0.9985308298898365,0.0,0.9985308298898365,3,4
5.0,98,139,0.9987584244686465,0.0,0.9987584244686465,3,4
5.0,99,140,0.9994369687820118,0.0,0.9994369687820118,3,4
5.0,100,141,0.9980571907631702,0.0,0.9980571907631702,3,4
20.0,1,42,0.9987584244686465,0.0,0.9987584244686465,3,4
20.0,2,43,0.9977806774175231,0.0,0.9977806774175231,3,4
20.0,3,44,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,4,45,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,5,46,0.9989220824677357,0.0,0.9989220824677357,3,4
20.0,6,47,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,7,48,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,8,49,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,9,50,0.9987584244686465,0.0,0.9987584244686465,3,4
20.0,10,51,0.9971529909192425,0.0,0.9971529909192425,3,4
20.0,11,52,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,12,53,0.9977746191664975,0.0,0.9977746191664975,3,4
20.0,13,54,0.9977806774175231,0.0,0.9977806774175231,3,4
20.0,14,55,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,15,56,0.9980571907631702,0.0,0.9980571907631702,3,4
20.0,16,57,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,17,58,0.9989220824677357,0.0,0.9989220824677357,3,4
20.0,18,59,0.9977086599291826,0.0,0.9977086599291826,3,4
20.0,19,60,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,20,61,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,21,62,0.9980571907631702,0.0,0.9980571907631702,3,4
20.0,22,63,0.9979803040190321,0.0,0.9979803040190321,3,4
20.0,23,64,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,24,65,0.9977413849507952,0.0,0.9977413849507952,3,4
20.0,25,66,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,26,67,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,27,68,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,28,69,0.9987584244686465,0.0,0.9987584244686465,3,4
20.0,29,70,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,30,71,0.9989220824677357,0.0,0.9989220824677357,3,4
20.0,31,72,0.9987584244686464,0.0,0.9987584244686464,3,4
20.0,32,73,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,33,74,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,34,75,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,35,76,0.9979803040190321,0.0,0.9979803040190321,3,4
20.0,36,77,0.9987584244686465,0.0,0.9987584244686465,3,4
20.0,37,78,0.9987584244686464,0.0,0.9987584244686464,3,4
20.0,38,79,0.9977086599291826,0.0,0.9977086599291826,3,4
20.0,39,80,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,40,81,0.9985459551830358,0.0,0.9985459551830358,3,4
20.0,41,82,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,42,83,0.9977806774175232,0.0,0.9977806774175232,3,4
20.0,43,84,0.9985308298898365,0.0,0.9985308298898365,3,4
20.0,44,85,0.9985459551830358,0.0,0.9985459551830358,3,4
20.0,45,86,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,46,87,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,47,88,0.9989220824677357,0.0,0.9989220824677357,3,4
20.0,48,89,0.9987584244686465,0.0,0.9987584244686465,3,4
20.0,49,90,0.9985308298898365,0.0,0.9985308298898365,3,4
20.0,50,91,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,51,92,0.9987584244686465,0.0,0.9987584244686465,3,4
20.0,52,93,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,53,94,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,54,95,0.9979803040190321,0.0,0.9979803040190321,3,4
20.0,55,96,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,56,97,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,57,98,0.9987584244686465,0.0,0.9987584244686465,3,4
20.0,58,99,0.9980571907631702,0.0,0.9980571907631702,3,4
20.0,59,100,0.9977472393177109,0.0,0.9977472393177109,3,4
20.0,60,101,0.9985459551830358,0.0,0.9985459551830358,3,4
20.0,61,102,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,62,103,0.998027113231188,0.0,0.998027113231188,3,4
20.0,63,104,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,64,105,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,65,106,0.9979803040190321,0.0,0.9979803040190321,3,4
20.0,66,107,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,67,108,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,68,109,0.9969208790371012,0.0,0.9969208790371012,3,4
20.0,69,110,0.9989220824677357,0.0,0.9989220824677357,3,4
20.0,70,111,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,71,112,0.9973643568900364,0.0,0.9973643568900364,3,4
20.0,72,113,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,73,114,0.9989220824677357,0.0,0.9989220824677357,3,4
20.0,74,115,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,75,116,0.9980571907631702,0.0,0.9980571907631702,3,4
20.0,76,117,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,77,118,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,78,119,0.998027113231188,0.0,0.998027113231188,3,4
20.0,79,120,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,80,121,0.9979978148229752,0.0,0.9979978148229752,3,4
20.0,81,122,0.9974711003804021,0.0,0.9974711003804021,3,4
20.0,82,123,0.9980571907631702,0.0,0.9980571907631702,3,4
20.0,83,124,0.9977385044407922,0.0,0.9977385044407922,3,4
20.0,84,125,0.9987584244686465,0.0,0.9987584244686465,3,4
20.0,85,126,0.9977806774175232,0.0,0.9977806774175232,3,4
20.0,86,127,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,87,128,0.9987584244686464,0.0,0.9987584244686464,3,4
20.0,88,129,0.9989220824677357,0.0,0.9989220824677357,3,4
20.0,89,130,0.9987584244686465,0.0,0.9987584244686465,3,4
20.0,90,131,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,91,132,0.9982562434698181,0.0,0.9982562434698181,3,4
20.0,92,133,0.9982562434698182,0.0,0.9982562434698182,3,4
20.0,93,134,0.9985459551830358,0.0,0.9985459551830358,3,4
20.0,94,135,0.9989220824677357,0.0,0.9989220824677357,3,4
20.0,95,136,0.9994369687820118,0.0,0.9994369687820118,3,4
20.0,96,137,0.9985308298898365,0.0,0.9985308298898365,3,4
20.0,97,138,0.9980571907631702,0.0,0.9980571907631702,3,4
20.0,98,139,0.9975156753630868,0.0,0.9975156753630868,4,4
20.0,99,140,0.9987584244686464,0.0,0.9987584244686464,3,4
20.0,100,141,0.9982562434698181,0.0,0.9982562434698181,3,4
50.0,1,42,0.9977093636168347,0.0,0.9977093636168347,3,4
50.0,2,43,0.9985459551830359,0.0,0.9985459551830359,3,4
50.0,3,44,0.9980571907631702,0.0,0.9980571907631702,3,4
50.0,4,45,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,5,46,0.9971369065197089,0.0,0.9971369065197089,3,4
50.0,6,47,0.9994369687820118,0.0,0.9994369687820118,3,4
50.0,7,48,0.9982562434698182,0.0,0.9982562434698182,3,4
50.0,8,49,0.9982562434698182,0.0,0.9982562434698182,3,4
